code|name|sec|day|time|room|lecturer
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|001|TuF|1100-1230 - -|PSB 1302|พินสุดา วงศ์อนันต์ Co-Instruc มานิตา หนูสวัสดิ์
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|002|MTh|1100-1230 - -|ห้องประชุมใหม่ 50 ปี|ราม โชติคุต
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|003|MTh|1430-1600 - -|PSB 1310|ณิศนีญ์ ชัยประกอบวิริยะ
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|004|TuF|1100-1230 - -|ห้องประชุมใหม่ 50 ปี|ณัฐกร วิทิตานนท์
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|005|TuF|1300-1430 - -|Online|ราม โชติคุต
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|006|TuF|1430-1600 - -|Online|วันพัฒน์ ยังมีวิทยา
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|007|MTh|0930-1100 - -|Online|ราม โชติคุต
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์|008|MTh|1300-1430 - -|Online|ณิศนีญ์ ชัยประกอบวิริยะ
127101|Introduction to Political Science ความรู้เบื้องต้นเกี่ยวกับรัฐศาสตร์ Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|MTh|1100-1230 - -|ห้อง PSB 1312|ณิศนีญ์ ชัยประกอบวิริยะ
011731|Interpreting Philosophical Writing การอ่านตีความงานเขียนเชิงปรัชญา|001|Mo|0900-1200 - -|ห้องประชุมภาควิชา|ปอ บุญพรประเสริฐ
021270|Spanish Society and Culture สังคมและวัฒนธรรมสเปน|001|MTh|1300-1430 - -|HB5250|อุดมลักษณ์ ปั้นทอง
006448|Current Issues in Environmental Studies การศึกษาปัญหาปัจจุบันเกี่ยวกับสิ่งแวดล้อม|001|TuF|1430-1600 - -|HB7604|ส่งเสริม แสงทอง
011488|Internship for Philosophy Students การฝึกประสบการณ์ภาคสนามทางปรัชญา|000|TuF|1600-1730 - -|HB5300|ระพี แสงสาคร
011488|Internship for Philosophy Students การฝึกประสบการณ์ภาคสนามทางปรัชญา|000|TuF|1600-1730 - -|HB5310|สุทธิกานต์ สิทธิกุล
019371|Chinese for Hotels 1 ภาษาจีนสำหรับการโรงแรม 1|001|TuF|1100-1230 - -|HB7402|พิมพ์วรา พันชมวราวงศ์
707201|Entrepreneurial Spirit and Personal Development จิตวิญญาณของการเป็นผู้ประกอบการและการพัฒนาตนเอง|001|We|0900-1200 - -|BAB1321|อรพิณ สันติธีรากุล
707201|Entrepreneurial Spirit and Personal Development จิตวิญญาณของการเป็นผู้ประกอบการและการพัฒนาตนเอง|801|We|0900-1200 - -|TBA|อรพิณ สันติธีรากุล
004799|Master's Thesis วิทยานิพนธ์ปริญญาโท|000|TBA|0000-0000 - -||คณาจารย์
011419|Feminist Philosophy ปรัชญาสตรีนิยม|001|TuF|1430-1600 - -|HB5340|อำนวยพร กิจพรมมา
154151|Physical Geography ภูมิศาสตร์กายภาพ|001|TuF|1100-1230 - -|SB4201|ทวี ชัยพิมลผลิน
154151|Physical Geography ภูมิศาสตร์กายภาพ|002|MTh|0930-1100 - -|SB4201|ชวิศ ศรีมณี Co-Instruc คณาจารย์
159461|Information Technology and Social Research เทคโนโลยีสารสนเทศและการวิจัยทางสังคม|001|TuF|0930-1100 - -|SB 4107|รังสรรค์ ประทุมวรรณ์
002250|French Life and Civilization วิถีชีวิตและอารยธรรมฝรั่งเศส|001|MTh|1100-1230 - -|HB5300|ศโรชิน อาจหาญ
002471|French for Tourism ภาษาฝรั่งเศสเพื่อการท่องเที่ยว|001|TuF|1300-1430 - -|HB5300|JEAN-CLAUDE NEVEU
020211|Reading and Writing in Burmese 1 การอ่านและการเขียนภาษาพม่า 1|001|MTh|1300-1430 - -|HB7508|MYINT MYINT AYE
154384|Human Ecology and the Conceptual Dynamics นิเวศวิทยามนุษย์และพลวัตทางแนวคิด|001|TuF|1430-1600 - -|SB4106|คณิน หุตานุวัตร
004170|Thai Society and Culture สังคมและวัฒนธรรมไทย|001|MTh|1300-1430 - -|HB7605|ขวัญชนก กิตติวาณิชย์ Co-Instruc สุธาสินี พรสกุลไพศาล
004170|Thai Society and Culture สังคมและวัฒนธรรมไทย Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|MTh|1300-1430 - -|HB7609|ปิยวิศว์ มูลขำ
006206|Home Management การจัดการบ้านเรือน|001|MTh|1100-1230 - -|HB7503|ณภัทร วิศวะกุล
006206|Home Management การจัดการบ้านเรือน|002|TuF|0930-1100 - -|HB6240|ณภัทร วิศวะกุล
352311|Principles of Agricultural Extension หลักการส่งเสริมการเกษตร|001|TBA|0000-0000 - -|AB5-462|ภาณุพันธุ์ ประภาติกุล
154353|Meteorology อุตุนิยมวิทยา|001|MTh|0930-1100 - -|TBA|ชาคริต โชติอมรศักดิ์
751716|Applied Econometric Time Series อนุกรมเวลาเชิงเศรษฐมิติประยุกต์|001|MTh|0930-1100 - -|ECB.2501|เริงชัย ตันสุชาติ
751716|Applied Econometric Time Series อนุกรมเวลาเชิงเศรษฐมิติประยุกต์|701|MTh|0930-1100 - -|ECB.2401|ชูเกียรติ ชัยบุญศรี
154435|Spatial Data Science and Application วิทยาการข้อมูลเชิงพื้นที่และการประยุกต์ใช้ 154435 มี Lab พ่วง|001|TuF|1600-1800 - -|TBA|วาทินี ถาวรธรรม
002101|French 1 ภาษาฝรั่งเศส 1|001|MTh|0800-0930 - -|HB7506|อังศุมารินทร์ ต่อมดวงแก้ว
002101|French 1 ภาษาฝรั่งเศส 1|002|MTh|0800-0930 - -|HB7507|จิรวุฒิ ชัยเพ็ชร
751702|Macroeconomic Theory ทฤษฎีเศรษฐศาสตร์มหภาค|001|MTh|0930-1100 - -|ECB.3103|วรัทยา ชินกรรม
751702|Macroeconomic Theory ทฤษฎีเศรษฐศาสตร์มหภาค|701|We|0900-1200 - -|ECB.3103|ณพล หงสกุลวสุ
751702|Macroeconomic Theory ทฤษฎีเศรษฐศาสตร์มหภาค|801|TBA|0000-0000 - -|ECB.1201|วรัทยา ชินกรรม
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|ศิริพงษ์ ลดาวัลย์ ณ อยุธยา
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|อลงกรณ์ คูตระกูล
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|วรพงศ์ ตระการศิรินนท์
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|อุดมโชค อาษาวิมลกิจ
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|ธันยวัฒน์ รัตนสัค
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|พจนา พิชิตปัจจา
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|ไกรวุฒิ ใจคำปัน
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|ปฐมาวดี จงรักษ์
128798|Independent Study การค้นคว้าอิสระ|000|TBA|0000-0000 - -|-|รวีวรรณ แพทย์สมาน
